Идентификатор,Логин,Имя,Оболочка,Домашняя директория
1759,deborah_russell_1759,Deborah Russell,/bin/csh,/home/deborah_russell_1759
1613,francisco_mccormick_1613,Francisco Mccormick,/bin/elvish,/home/francisco_mccormick_1613
1889,kimberly_lawrence_1889,Kimberly Lawrence,/bin/bash,/home/kimberly_lawrence_1889
4024,rebecca_payne_4024,Rebecca Payne,/bin/oil,/home/rebecca_payne_4024
4181,jake_carpenter_4181,Jake Carpenter,/bin/xonsh,/home/root
3905,jason_oconnor_3905,Jason Oconnor,/bin/eshell,/home/jason_oconnor_3905
2871,adam_harmon_2871,Adam Harmon,/bin/elvish,/home/adam_harmon_2871
1312,suzanne_jenkins_1312,Suzanne Jenkins,/bin/ksh,/home/suzanne_jenkins_1312
1516,stephanie_washington_1516,Stephanie Washington,/bin/oh,/home/stephanie_washington_1516
1419,tyler_morales_1419,Tyler Morales,/bin/ion,/home/tyler_morales_1419
1562,rachel_grimes_1562,Rachel Grimes,/bin/ion,/home/rachel_grimes_1562
9801,thomas_anthony_9801,Thomas Anthony,/bin/csh,/home/thomas_anthony_9801
3830,jackie_singh_3830,Jackie Singh,/bin/ion,/home/jackie_singh_3830
3334,luis_robertson_3334,Luis Robertson,/bin/fish,/home/luis_robertson_3334
4780,michael_hernandez_4780,Michael Hernandez,/bin/xonsh,/home/root
9270,angela_frazier_9270,Angela Frazier,/bin/sh,/home/angela_frazier_9270
6868,kara_rios_6868,Kara Rios,/bin/rc,/home/root
3397,michelle_cox_3397,Michelle Cox,/bin/eshell,/home/michelle_cox_3397
5243,bradley_taylor_5243,Bradley Taylor,/bin/zsh,/home/bradley_taylor_5243
404,sheila_morrow_404,Sheila Morrow,/bin/rc,/home/sheila_morrow_404
6272,christina_lopez_6272,Christina Lopez,/bin/elvish,/home/christina_lopez_6272
9051,james_sullivan_9051,James Sullivan,/bin/fish,/home/james_sullivan_9051
7936,katelyn_brown_7936,Katelyn Brown,/bin/csh,/home/root
9281,phillip_forbes_9281,Phillip Forbes,/bin/elvish,/home/phillip_forbes_9281
2510,hayley_cruz_2510,Hayley Cruz,/bin/sh,/home/hayley_cruz_2510
6203,christine_hernandez_6203,Christine Hernandez,/bin/elvish,/home/root
97,amy_chase_97,Amy Chase,/bin/bash,/home/amy_chase_97
3419,mr._matthew_henderson_3419,Mr. Matthew Henderson,/bin/ksh,/home/root
1399,margaret_barnes_1399,Margaret Barnes,/bin/rc,/home/margaret_barnes_1399
8158,kristen_simpson_8158,Kristen Simpson,/bin/csh,/home/kristen_simpson_8158
2960,carol_green_2960,Carol Green,/bin/rc,/home/root
2305,dawn_hensley_2305,Dawn Hensley,/bin/elvish,/home/dawn_hensley_2305
1274,elizabeth_myers_1274,Elizabeth Myers,/bin/tcsh,/home/elizabeth_myers_1274
9728,april_clark_9728,April Clark,/bin/csh,/home/april_clark_9728
6415,david_jordan_6415,David Jordan,/bin/sh,/home/david_jordan_6415
2979,dr._brittany_warner_dds_2979,Dr. Brittany Warner DDS,/bin/csh,/home/dr._brittany_warner_dds_2979
9483,courtney_love_dvm_9483,Courtney Love DVM,/bin/ion,/home/courtney_love_dvm_9483
674,lauren_bartlett_674,Lauren Bartlett,/bin/tcsh,/home/lauren_bartlett_674
1532,jared_black_1532,Jared Black,/bin/fish,/home/jared_black_1532
5960,kelly_gonzalez_5960,Kelly Gonzalez,/bin/sh,/home/kelly_gonzalez_5960
4409,briana_martinez_4409,Briana Martinez,/bin/eshell,/home/briana_martinez_4409
8903,robert_williams_8903,Robert Williams,/bin/bash,/home/robert_williams_8903
8550,mariah_saunders_8550,Mariah Saunders,/bin/oil,/home/mariah_saunders_8550
959,andrew_cohen_959,Andrew Cohen,/bin/ksh,/home/andrew_cohen_959
6137,adam_smith_6137,Adam Smith,/bin/zsh,/home/adam_smith_6137
6052,laura_rodriguez_6052,Laura Rodriguez,/bin/sh,/home/laura_rodriguez_6052
852,karen_brown_852,Karen Brown,/bin/sh,/home/karen_brown_852
6241,kathleen_pierce_6241,Kathleen Pierce,/bin/oil,/home/kathleen_pierce_6241
6677,heather_hammond_md_6677,Heather Hammond MD,/bin/ksh,/home/heather_hammond_md_6677
1993,maria_wright_1993,Maria Wright,/bin/tcsh,/home/root
3070,samuel_church_3070,Samuel Church,/bin/bash,/home/samuel_church_3070
6377,carlos_rodriguez_6377,Carlos Rodriguez,/bin/dash,/home/carlos_rodriguez_6377
5227,scott_navarro_5227,Scott Navarro,/bin/oh,/home/scott_navarro_5227
2124,miss_renee_gibbs_2124,Miss Renee Gibbs,/bin/ion,/home/root
8951,christina_morgan_8951,Christina Morgan,/bin/csh,/home/christina_morgan_8951
6390,omar_davis_6390,Omar Davis,/bin/sh,/home/omar_davis_6390
4298,john_pace_4298,John Pace,/bin/scsh,/home/root
2426,natalie_mcconnell_2426,Natalie Mcconnell,/bin/zsh,/home/natalie_mcconnell_2426
9912,tyler_cooper_9912,Tyler Cooper,/bin/ksh,/home/tyler_cooper_9912
32,joshua_graham_32,Joshua Graham,/bin/oh,/home/joshua_graham_32
6800,tracey_kelly_6800,Tracey Kelly,/bin/sh,/home/tracey_kelly_6800
4047,diane_crawford_4047,Diane Crawford,/bin/oh,/home/diane_crawford_4047
3956,tracy_baker_3956,Tracy Baker,/bin/csh,/home/tracy_baker_3956
1633,heather_young_1633,Heather Young,/bin/fish,/home/root
3019,michelle_bailey_3019,Michelle Bailey,/bin/eshell,/home/michelle_bailey_3019
4464,jessica_adams_4464,Jessica Adams,/bin/rc,/home/jessica_adams_4464
8411,diane_ellis_8411,Diane Ellis,/bin/ion,/home/root
6401,john_weaver_6401,John Weaver,/bin/rc,/home/john_weaver_6401
980,eric_barajas_980,Eric Barajas,/bin/rc,/home/eric_barajas_980
8707,steven_douglas_8707,Steven Douglas,/bin/ksh,/home/steven_douglas_8707
3133,christopher_myers_3133,Christopher Myers,/bin/scsh,/home/christopher_myers_3133
3233,david_carter_3233,David Carter,/bin/zsh,/home/root
9753,deborah_moses_9753,Deborah Moses,/bin/dash,/home/deborah_moses_9753
3593,angela_hoffman_3593,Angela Hoffman,/bin/zsh,/home/angela_hoffman_3593
5203,carlos_mclaughlin_5203,Carlos Mclaughlin,/bin/eshell,/home/carlos_mclaughlin_5203
1343,shelby_hill_1343,Shelby Hill,/bin/oil,/home/shelby_hill_1343
5774,deborah_smith_5774,Deborah Smith,/bin/tcsh,/home/root
9274,judy_brown_9274,Judy Brown,/bin/ion,/home/judy_brown_9274
7442,laura_zimmerman_7442,Laura Zimmerman,/bin/tcsh,/home/laura_zimmerman_7442
5182,daniel_townsend_5182,Daniel Townsend,/bin/xonsh,/home/daniel_townsend_5182
1379,holly_thompson_1379,Holly Thompson,/bin/rc,/home/holly_thompson_1379
378,michael_ibarra_378,Michael Ibarra,/bin/csh,/home/michael_ibarra_378
8407,jason_mitchell_8407,Jason Mitchell,/bin/ion,/home/jason_mitchell_8407
7065,matthew_lynn_7065,Matthew Lynn,/bin/zsh,/home/root
3096,paul_harris_3096,Paul Harris,/bin/eshell,/home/root
9917,julie_harrison_9917,Julie Harrison,/bin/ion,/home/julie_harrison_9917
7667,kirk_walker_dds_7667,Kirk Walker DDS,/bin/dash,/home/kirk_walker_dds_7667
1042,timothy_smith_1042,Timothy Smith,/bin/ion,/home/timothy_smith_1042
4519,willie_cox_4519,Willie Cox,/bin/dash,/home/willie_cox_4519
3371,juan_brown_3371,Juan Brown,/bin/xonsh,/home/juan_brown_3371
2621,mrs._amanda_walker_2621,Mrs. Amanda Walker,/bin/ion,/home/root
6994,thomas_hansen_6994,Thomas Hansen,/bin/csh,/home/root
2801,suzanne_newman_2801,Suzanne Newman,/bin/scsh,/home/suzanne_newman_2801
2964,andrea_andrews_2964,Andrea Andrews,/bin/oh,/home/andrea_andrews_2964
5244,paul_gonzalez_5244,Paul Gonzalez,/bin/dash,/home/paul_gonzalez_5244
1191,amy_rasmussen_1191,Amy Rasmussen,/bin/ksh,/home/amy_rasmussen_1191
4679,antonio_small_4679,Antonio Small,/bin/oh,/home/root
7323,daniel_mccoy_7323,Daniel Mccoy,/bin/dash,/home/daniel_mccoy_7323
3149,barbara_dyer_3149,Barbara Dyer,/bin/scsh,/home/root
4692,rachel_walls_4692,Rachel Walls,/bin/xonsh,/home/rachel_walls_4692
1049,nicholas_carter_1049,Nicholas Carter,/bin/csh,/home/nicholas_carter_1049
1193,carrie_frank_1193,Carrie Frank,/bin/xonsh,/home/carrie_frank_1193
7326,kelly_hinton_7326,Kelly Hinton,/bin/bash,/home/kelly_hinton_7326
9417,julia_sanchez_9417,Julia Sanchez,/bin/elvish,/home/julia_sanchez_9417
2737,miss_jessica_jensen_phd_2737,Miss Jessica Jensen PhD,/bin/dash,/home/miss_jessica_jensen_phd_2737
833,paul_sanchez_833,Paul Sanchez,/bin/fish,/home/paul_sanchez_833
3895,charles_rose_3895,Charles Rose,/bin/dash,/home/charles_rose_3895
832,amber_clark_832,Amber Clark,/bin/scsh,/home/amber_clark_832
7935,rachel_gibson_7935,Rachel Gibson,/bin/rc,/home/rachel_gibson_7935
7418,justin_collins_7418,Justin Collins,/bin/csh,/home/justin_collins_7418
7842,kathy_gonzalez_7842,Kathy Gonzalez,/bin/tcsh,/home/kathy_gonzalez_7842
59,thomas_peck_59,Thomas Peck,/bin/sh,/home/thomas_peck_59
8292,anthony_larson_8292,Anthony Larson,/bin/xonsh,/home/anthony_larson_8292
8487,kelsey_cordova_8487,Kelsey Cordova,/bin/bash,/home/root
7100,rebecca_oliver_md_7100,Rebecca Oliver MD,/bin/dash,/home/rebecca_oliver_md_7100
9677,alicia_williams_9677,Alicia Williams,/bin/dash,/home/alicia_williams_9677
919,ronald_chung_919,Ronald Chung,/bin/dash,/home/ronald_chung_919
4583,jo_schroeder_4583,Jo Schroeder,/bin/bash,/home/jo_schroeder_4583
5586,kathryn_gillespie_5586,Kathryn Gillespie,/bin/sh,/home/kathryn_gillespie_5586
6040,michael_stewart_6040,Michael Stewart,/bin/eshell,/home/michael_stewart_6040
2418,erica_montoya_2418,Erica Montoya,/bin/oil,/home/erica_montoya_2418
506,elizabeth_thomas_506,Elizabeth Thomas,/bin/rc,/home/root
10,karen_freeman_10,Karen Freeman,/bin/sh,/home/karen_freeman_10
4912,lisa_green_4912,Lisa Green,/bin/elvish,/home/root
5322,timothy_pineda_5322,Timothy Pineda,/bin/eshell,/home/timothy_pineda_5322
4566,ms._heather_hunter_4566,Ms. Heather Hunter,/bin/zsh,/home/ms._heather_hunter_4566
9377,james_rowe_9377,James Rowe,/bin/fish,/home/james_rowe_9377
9331,jonathan_campbell_9331,Jonathan Campbell,/bin/zsh,/home/root
740,samuel_thompson_740,Samuel Thompson,/bin/dash,/home/samuel_thompson_740
8151,alyssa_smith_8151,Alyssa Smith,/bin/csh,/home/root
7577,sheila_silva_7577,Sheila Silva,/bin/bash,/home/root
1917,stephanie_wood_1917,Stephanie Wood,/bin/oh,/home/root
5755,isaiah_bowers_jr._5755,Isaiah Bowers Jr.,/bin/zsh,/home/isaiah_bowers_jr._5755
3412,john_leon_3412,John Leon,/bin/fish,/home/root
612,katherine_butler_612,Katherine Butler,/bin/oh,/home/katherine_butler_612
6377,jason_pineda_6377,Jason Pineda,/bin/oil,/home/root
5380,benjamin_bernard_5380,Benjamin Bernard,/bin/fish,/home/benjamin_bernard_5380
8665,mr._travis_adams_8665,Mr. Travis Adams,/bin/elvish,/home/mr._travis_adams_8665
4305,bianca_delgado_4305,Bianca Delgado,/bin/csh,/home/bianca_delgado_4305
3216,william_johnson_3216,William Johnson,/bin/ion,/home/william_johnson_3216
5847,casey_carlson_5847,Casey Carlson,/bin/csh,/home/casey_carlson_5847
177,timothy_thompson_177,Timothy Thompson,/bin/elvish,/home/timothy_thompson_177
804,lauren_keith_804,Lauren Keith,/bin/zsh,/home/root
2494,michele_horton_2494,Michele Horton,/bin/fish,/home/michele_horton_2494
2834,melanie_jimenez_2834,Melanie Jimenez,/bin/oil,/home/melanie_jimenez_2834
3645,elizabeth_foster_3645,Elizabeth Foster,/bin/rc,/home/elizabeth_foster_3645
3357,sue_torres_3357,Sue Torres,/bin/ksh,/home/sue_torres_3357
5648,hector_gates_5648,Hector Gates,/bin/scsh,/home/root
8046,nichole_santos_8046,Nichole Santos,/bin/xonsh,/home/nichole_santos_8046
2284,kara_lambert_2284,Kara Lambert,/bin/oil,/home/kara_lambert_2284
3197,ebony_davis_3197,Ebony Davis,/bin/oil,/home/ebony_davis_3197
6282,william_schroeder_6282,William Schroeder,/bin/elvish,/home/william_schroeder_6282
4449,michael_jefferson_4449,Michael Jefferson,/bin/sh,/home/root
3216,kayla_wright_3216,Kayla Wright,/bin/rc,/home/kayla_wright_3216
237,michael_saunders_md_237,Michael Saunders MD,/bin/xonsh,/home/michael_saunders_md_237
5470,marcus_johnson_5470,Marcus Johnson,/bin/bash,/home/root
7529,matthew_watkins_7529,Matthew Watkins,/bin/rc,/home/matthew_watkins_7529
6046,steven_watson_6046,Steven Watson,/bin/elvish,/home/steven_watson_6046
9268,joseph_lawrence_9268,Joseph Lawrence,/bin/ion,/home/root
8479,dr._anthony_carroll_iv_8479,Dr. Anthony Carroll IV,/bin/tcsh,/home/root
7582,daniel_ruiz_7582,Daniel Ruiz,/bin/zsh,/home/daniel_ruiz_7582
1960,david_wade_1960,David Wade,/bin/oh,/home/david_wade_1960
4979,sheryl_king_4979,Sheryl King,/bin/csh,/home/root
2600,mr._joshua_gomez_2600,Mr. Joshua Gomez,/bin/sh,/home/mr._joshua_gomez_2600
9804,shawn_brown_md_9804,Shawn Brown MD,/bin/oil,/home/shawn_brown_md_9804
2378,ricky_green_2378,Ricky Green,/bin/sh,/home/ricky_green_2378
2617,lisa_lopez_2617,Lisa Lopez,/bin/scsh,/home/lisa_lopez_2617
9512,james_hawkins_9512,James Hawkins,/bin/scsh,/home/james_hawkins_9512
8262,daniel_williamson_8262,Daniel Williamson,/bin/csh,/home/daniel_williamson_8262
6843,sharon_cannon_6843,Sharon Cannon,/bin/zsh,/home/sharon_cannon_6843
9120,alicia_west_9120,Alicia West,/bin/csh,/home/alicia_west_9120
7093,curtis_hancock_7093,Curtis Hancock,/bin/bash,/home/curtis_hancock_7093
8236,betty_allen_8236,Betty Allen,/bin/bash,/home/betty_allen_8236
3086,brandy_rose_3086,Brandy Rose,/bin/elvish,/home/brandy_rose_3086
5162,lindsay_savage_5162,Lindsay Savage,/bin/eshell,/home/root
9849,chris_brown_9849,Chris Brown,/bin/bash,/home/chris_brown_9849
4494,lauren_miller_4494,Lauren Miller,/bin/bash,/home/lauren_miller_4494
4576,shawn_gamble_4576,Shawn Gamble,/bin/ksh,/home/shawn_gamble_4576
947,crystal_davis_947,Crystal Davis,/bin/bash,/home/crystal_davis_947
2745,edward_dougherty_2745,Edward Dougherty,/bin/dash,/home/edward_dougherty_2745
9251,gerald_shelton_9251,Gerald Shelton,/bin/sh,/home/gerald_shelton_9251
8018,anthony_johnson_8018,Anthony Johnson,/bin/bash,/home/anthony_johnson_8018
5014,joseph_sanders_5014,Joseph Sanders,/bin/scsh,/home/root
4586,shelia_mora_4586,Shelia Mora,/bin/elvish,/home/shelia_mora_4586
2051,ryan_love_2051,Ryan Love,/bin/oil,/home/ryan_love_2051
8762,jerry_higgins_8762,Jerry Higgins,/bin/ksh,/home/jerry_higgins_8762
5898,jennifer_reed_5898,Jennifer Reed,/bin/xonsh,/home/jennifer_reed_5898
6575,ashley_allison_6575,Ashley Allison,/bin/xonsh,/home/ashley_allison_6575
964,samantha_wood_964,Samantha Wood,/bin/xonsh,/home/root
4233,renee_lee_4233,Renee Lee,/bin/sh,/home/root
3451,scott_sanchez_3451,Scott Sanchez,/bin/rc,/home/scott_sanchez_3451
1869,courtney_mitchell_1869,Courtney Mitchell,/bin/oh,/home/courtney_mitchell_1869
5904,justin_mercado_5904,Justin Mercado,/bin/eshell,/home/justin_mercado_5904
7169,kyle_roberts_7169,Kyle Roberts,/bin/tcsh,/home/kyle_roberts_7169
6674,lisa_ford_6674,Lisa Ford,/bin/sh,/home/lisa_ford_6674
6843,albert_lewis_6843,Albert Lewis,/bin/ion,/home/albert_lewis_6843
6344,barbara_simon_6344,Barbara Simon,/bin/ksh,/home/barbara_simon_6344
2000,yolanda_smith_2000,Yolanda Smith,/bin/bash,/home/root
8407,kerri_daniels_8407,Kerri Daniels,/bin/ksh,/home/kerri_daniels_8407
5186,isaac_jackson_5186,Isaac Jackson,/bin/fish,/home/root
3992,grace_young_3992,Grace Young,/bin/rc,/home/grace_young_3992
8606,brian_johnson_8606,Brian Johnson,/bin/csh,/home/brian_johnson_8606
4858,matthew_wilkerson_4858,Matthew Wilkerson,/bin/fish,/home/matthew_wilkerson_4858
374,sierra_martin_374,Sierra Martin,/bin/fish,/home/sierra_martin_374
2563,thomas_mcconnell_2563,Thomas Mcconnell,/bin/tcsh,/home/root
6428,christopher_walsh_6428,Christopher Walsh,/bin/elvish,/home/christopher_walsh_6428
7838,tiffany_castillo_7838,Tiffany Castillo,/bin/fish,/home/tiffany_castillo_7838
1338,theresa_chen_1338,Theresa Chen,/bin/elvish,/home/theresa_chen_1338
8223,sandra_robles_8223,Sandra Robles,/bin/bash,/home/root
1923,anita_wright_1923,Anita Wright,/bin/zsh,/home/anita_wright_1923
7926,nicole_humphrey_7926,Nicole Humphrey,/bin/oil,/home/nicole_humphrey_7926
3481,jessica_lowe_3481,Jessica Lowe,/bin/ion,/home/jessica_lowe_3481
5654,daniel_dalton_5654,Daniel Dalton,/bin/oil,/home/root
5116,alexander_hoffman_5116,Alexander Hoffman,/bin/tcsh,/home/alexander_hoffman_5116
4601,chad_williams_4601,Chad Williams,/bin/oil,/home/chad_williams_4601
6087,timothy_gallagher_6087,Timothy Gallagher,/bin/tcsh,/home/timothy_gallagher_6087
2473,joshua_shepard_jr._2473,Joshua Shepard Jr.,/bin/dash,/home/joshua_shepard_jr._2473
7589,colleen_gregory_7589,Colleen Gregory,/bin/oh,/home/colleen_gregory_7589
6842,kenneth_stewart_6842,Kenneth Stewart,/bin/elvish,/home/kenneth_stewart_6842
9110,howard_collins_9110,Howard Collins,/bin/tcsh,/home/root
3435,stephanie_jones_3435,Stephanie Jones,/bin/rc,/home/stephanie_jones_3435
408,zachary_hall_408,Zachary Hall,/bin/elvish,/home/zachary_hall_408
114,nicole_evans_114,Nicole Evans,/bin/csh,/home/nicole_evans_114
5400,jacob_bass_5400,Jacob Bass,/bin/oh,/home/jacob_bass_5400
8347,luis_walker_8347,Luis Walker,/bin/ksh,/home/luis_walker_8347
5941,devin_jones_5941,Devin Jones,/bin/sh,/home/devin_jones_5941
4477,kathryn_collins_4477,Kathryn Collins,/bin/zsh,/home/kathryn_collins_4477
9655,lauren_turner_9655,Lauren Turner,/bin/zsh,/home/lauren_turner_9655
6765,anna_atkins_6765,Anna Atkins,/bin/scsh,/home/anna_atkins_6765
6921,ashley_wilcox_6921,Ashley Wilcox,/bin/tcsh,/home/ashley_wilcox_6921
9647,denise_velasquez_9647,Denise Velasquez,/bin/fish,/home/root
2048,jason_johnston_2048,Jason Johnston,/bin/oil,/home/jason_johnston_2048
7493,marissa_whitehead_7493,Marissa Whitehead,/bin/fish,/home/marissa_whitehead_7493
4919,holly_grant_4919,Holly Grant,/bin/eshell,/home/holly_grant_4919
8186,stephanie_morris_8186,Stephanie Morris,/bin/sh,/home/stephanie_morris_8186
5003,juan_cabrera_5003,Juan Cabrera,/bin/elvish,/home/juan_cabrera_5003
6408,heidi_sosa_6408,Heidi Sosa,/bin/ion,/home/heidi_sosa_6408
8061,denise_harris_8061,Denise Harris,/bin/ksh,/home/denise_harris_8061
4867,derrick_adams_4867,Derrick Adams,/bin/oh,/home/derrick_adams_4867
8177,susan_bennett_8177,Susan Bennett,/bin/eshell,/home/susan_bennett_8177
2990,richard_baker_ii_2990,Richard Baker II,/bin/elvish,/home/richard_baker_ii_2990
1319,frances_fernandez_1319,Frances Fernandez,/bin/ion,/home/frances_fernandez_1319
3103,karen_hamilton_3103,Karen Hamilton,/bin/ksh,/home/karen_hamilton_3103
2057,joseph_smith_2057,Joseph Smith,/bin/eshell,/home/joseph_smith_2057
429,denise_hall_429,Denise Hall,/bin/dash,/home/denise_hall_429
6045,michele_murphy_6045,Michele Murphy,/bin/bash,/home/michele_murphy_6045
3734,angela_jackson_3734,Angela Jackson,/bin/xonsh,/home/angela_jackson_3734
1183,angela_phillips_1183,Angela Phillips,/bin/scsh,/home/angela_phillips_1183
6065,andrew_diaz_6065,Andrew Diaz,/bin/csh,/home/andrew_diaz_6065
6469,richard_foster_6469,Richard Foster,/bin/csh,/home/root
5428,jay_smith_5428,Jay Smith,/bin/sh,/home/jay_smith_5428
2268,timothy_jordan_2268,Timothy Jordan,/bin/oh,/home/root
3702,lindsay_anderson_3702,Lindsay Anderson,/bin/oh,/home/lindsay_anderson_3702
9133,patricia_glover_9133,Patricia Glover,/bin/elvish,/home/patricia_glover_9133
9840,greg_hoffman_9840,Greg Hoffman,/bin/csh,/home/greg_hoffman_9840
1442,mrs._andrea_delgado_1442,Mrs. Andrea Delgado,/bin/elvish,/home/mrs._andrea_delgado_1442
2199,allison_george_2199,Allison George,/bin/fish,/home/allison_george_2199
1866,keith_hoffman_1866,Keith Hoffman,/bin/zsh,/home/keith_hoffman_1866
9398,craig_chang_9398,Craig Chang,/bin/sh,/home/craig_chang_9398
7334,megan_vang_7334,Megan Vang,/bin/elvish,/home/root
168,katherine_aguirre_168,Katherine Aguirre,/bin/zsh,/home/katherine_aguirre_168
4160,maria_alexander_4160,Maria Alexander,/bin/tcsh,/home/root
8892,sarah_rice_8892,Sarah Rice,/bin/rc,/home/sarah_rice_8892
3344,jamie_jordan_3344,Jamie Jordan,/bin/oil,/home/jamie_jordan_3344
734,jacqueline_monroe_734,Jacqueline Monroe,/bin/eshell,/home/jacqueline_monroe_734
4831,samantha_white_4831,Samantha White,/bin/tcsh,/home/samantha_white_4831
708,mitchell_nelson_708,Mitchell Nelson,/bin/zsh,/home/root
3093,joanne_bryan_3093,Joanne Bryan,/bin/xonsh,/home/joanne_bryan_3093
8711,matthew_robbins_8711,Matthew Robbins,/bin/ksh,/home/root
8497,debra_peters_8497,Debra Peters,/bin/fish,/home/debra_peters_8497
4418,rodney_wright_4418,Rodney Wright,/bin/xonsh,/home/rodney_wright_4418
7246,terri_scott_7246,Terri Scott,/bin/oil,/home/terri_scott_7246
9410,anthony_allen_9410,Anthony Allen,/bin/tcsh,/home/anthony_allen_9410
2355,kevin_chen_2355,Kevin Chen,/bin/dash,/home/root
7135,angela_perez_7135,Angela Perez,/bin/elvish,/home/angela_perez_7135
7426,samantha_clark_7426,Samantha Clark,/bin/eshell,/home/samantha_clark_7426
1470,anna_griffith_1470,Anna Griffith,/bin/sh,/home/anna_griffith_1470
5137,robert_lewis_5137,Robert Lewis,/bin/sh,/home/robert_lewis_5137
3698,john_elliott_3698,John Elliott,/bin/sh,/home/john_elliott_3698
1643,heather_green_1643,Heather Green,/bin/oh,/home/heather_green_1643
8283,william_friedman_8283,William Friedman,/bin/zsh,/home/william_friedman_8283
1520,julie_mendez_1520,Julie Mendez,/bin/csh,/home/julie_mendez_1520
448,whitney_mclean_448,Whitney Mclean,/bin/xonsh,/home/whitney_mclean_448
6775,emily_juarez_6775,Emily Juarez,/bin/sh,/home/emily_juarez_6775
386,trevor_scott_386,Trevor Scott,/bin/ion,/home/trevor_scott_386
1603,glenn_sanchez_1603,Glenn Sanchez,/bin/sh,/home/glenn_sanchez_1603
2757,april_gonzalez_2757,April Gonzalez,/bin/oil,/home/april_gonzalez_2757
